bank_name_code,bank_name_rus,bank_name,bin,range_low,range_high
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490000000000000000,5490004900099999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490005000000000000,5490005000999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490005001000000000,5490005009999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490005010000000000,5490005010999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490005011000000000,5490005109999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490005110000000000,5490005799999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490005800000000000,5490007999999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490008000000000000,5490008799999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549000,5490008800000000000,5490009999999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,549071,5490710000000000000,5490710999999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,549071,5490711000000000000,5490712005999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,549071,5490712006000000000,5490712006999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,549071,5490712007000000000,5490719159999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,549071,5490719160000000000,5490719169999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,549071,5490719170000000000,5490719999999999999
jsc_eurasian_bank,,JSC EURASIAN BANK,549076,5490761600000000000,5490761699999999999
credit_europe_bank_ltd,Кредит Европа Банк,CREDIT EUROPE BANK LTD,549076,5490762800000000000,5490762899999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549076,5490769800000000000,5490769899999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549098,5490980000000000000,5490989999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549148,5491480000000000000,5491489999999999999
sankt_peterburg,,"""BANK ""SAINT PETERSBURG"" PUBLIC JOINT-STOCK COMPANY",549203,5492032700000000000,5492032799999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,549203,5492035700000000000,5492035799999999999
moscow_industrial_bank,Московский Индустриальный Банк,"JOINT STOCK COMMERCIAL BANK ""MOSCOW INDUSTRIAL BANK""",549205,5492055500000000000,5492055599999999999
sankt_peterburg,,"""BANK ""SAINT PETERSBURG"" PUBLIC JOINT-STOCK COMPANY",549205,5492058600000000000,5492058699999999999
vtb,Банк ВТБ (ПАО),VTB,549223,5492230000000000000,5492239999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549257,5492570000000000000,5492579999999999999
rosbank,Росбанк,PJSC ROSBANK,549268,5492680000000000000,5492689999999999999
vtb,Банк ВТБ (ПАО),VTB,549270,5492700000000000000,5492709999999999999
cjscompany_bank_reserve_finance_and_investments,,CJSCOMPANY BANK RESERVE FINANCE AND INVESTMENTS,549288,5492886200000000000,5492886299999999999
jusan,,FIRST HEARTLAND JYSAN BANK JOINT STOCK COMPANY,549288,5492887800000000000,5492887899999999999
vologzhanin,,"CJSC ""BANK VOLOGZHANIN""",549288,5492889900000000000,5492889999999999999
sberbank_kz,,sber,549289,5492893200000000000,5492893299999999999
jsc_eurasian_bank,,JSC EURASIAN BANK,549289,5492899500000000000,5492899599999999999
unicredit,ЮниКредит Банк,UNICREDIT BANK,549302,5493020000000000000,5493029999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549307,5493070000000000000,5493079999999999999
vtb,Банк ВТБ (ПАО),VTB,549309,5493090000000000000,5493099999999999999
sankt_peterburg,,"""BANK ""SAINT PETERSBURG"" PUBLIC JOINT-STOCK COMPANY",549376,5493760000000000000,5493769999999999999
minsk_transit,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",549415,5494153200000000000,5494153299999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",549415,5494159500000000000,5494159599999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549440,5494400800000000000,5494400899999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,549440,5494401300000000000,5494401399999999999
rosbank,Росбанк,PJSC ROSBANK,549467,5494670000000000000,5494679999999999999
rosbank,Росбанк,PJSC ROSBANK,549478,5494780000000000000,5494789999999999999
otkritie,Банк Открытие,"PUBLIC JOINT-STOCK COMPANY ""BANK OTKRITIE FINANCIAL CORPO",549518,5495181200000000000,5495181299999999999
bank_zenit,Банк ЗЕНИТ,BANK ZENIT,549518,5495183500000000000,5495183599999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549518,5495183900000000000,5495183999999999999
mts_bank,,"PJSC ""MTS BANK""",549518,5495186900000000000,5495186999999999999
tinkoff,Тинькофф,,549519,5495190000000000000,5495199999999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549519,5495190600000000000,5495190699999999999
bsb_by,,"JOINT STOCK COMPANY ""BELARUSIAN-SWISS BANK ""BSB",549519,5495192900000000000,5495192999999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,549519,5495194300000000000,5495194399999999999
credit_ural_bank,КредитУралБанк,CREDIT URAL BANK,549519,5495197800000000000,5495197899999999999
alfa_by,,"CLOSED JOINT STOCK COMPANY ""ALFA-BANK""",549519,5495198400000000000,5495198499999999999
,,,549522,5495220000000000000,5495229999999999999
bank_dom_rf,,"JOINT STOCK COMPANY ""BANK DOM.RF""",549525,5495250000000000000,5495259999999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549543,5495433300000000000,5495433399999999999
,,,549550,5495500700000000000,5495500799999999999
vtb_belarus,,VTB BANK BELARUS CLOSED JOINT- STOCK COMPANY,549550,5495504200000000000,5495504299999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),549600,5496000000000000000,5496009999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549609,5496090000000000000,5496099999999999999
,,,549654,5496540000000000000,5496549999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549698,5496983900000000000,5496983999999999999
norvik_bank,,"PUBLIC JOINT-STOCK COMPANY ""NORVIK BANK""",549698,5496989800000000000,5496989899999999999
rosselkhozbank,,JOINT STOCK COMPANY RUSSIAN AGRICULTURAL BANK,549715,5497150000000000000,5497159999999999999
OrientFinans,,PJSC ORIENT FINANS,549719,5497190010000000000,5497190019999999999
OrientFinans,,PJSC ORIENT FINANS,549719,5497190020000000000,5497190029999999999
credit_europe_bank_ltd,Кредит Европа Банк,CREDIT EUROPE BANK LTD,549741,5497410000000000000,5497419999999999999
sber,Сбербанк,sber,549743,5497435100000000000,5497435199999999999
otkritie,Банк Открытие,"PUBLIC JOINT-STOCK COMPANY ""BANK OTKRITIE FINANCIAL CORPO",549803,5498031100000000000,5498031199999999999
otkritie,Банк Открытие,"PUBLIC JOINT-STOCK COMPANY ""BANK OTKRITIE FINANCIAL CORPO",549803,5498033500000000000,5498033599999999999
joint_stock_bank_kazkommertsbank,,"JOINT STOCK BANK ""KAZKOMMERTSBANK""",549831,5498310000000000000,5498314249999999999
joint_stock_bank_kazkommertsbank,,"JOINT STOCK BANK ""KAZKOMMERTSBANK""",549831,5498314250000000000,5498314289999999999
joint_stock_bank_kazkommertsbank,,"JOINT STOCK BANK ""KAZKOMMERTSBANK""",549831,5498314290000000000,5498319999999999999
altyn_bank,,JSC ALTYN BANK,549842,5498420000000000000,5498429999999999999
vtb,Банк ВТБ (ПАО),VTB,549866,5498660000000000000,5498669999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",549883,5498830000000000000,5498839999999999999
rosbank,Росбанк,PJSC ROSBANK,549884,5498840000000000000,5498849999999999999
credit_ural_bank,КредитУралБанк,CREDIT URAL BANK,549887,5498870000000000000,5498879999999999999
sankt_peterburg,,"""BANK ""SAINT PETERSBURG"" PUBLIC JOINT-STOCK COMPANY",549935,5499350000000000000,5499359999999999999
belgazprombank,,BELGAZPROMBANK,550004,5500042000000000000,5500042099999999999
sber,Сбербанк,sber,550004,5500042300000000000,5500042399999999999
belgazprombank,,BELGAZPROMBANK,550004,5500044700000000000,5500044799999999999
vtb,Банк ВТБ (ПАО),VTB,550004,5500047400000000000,5500047499999999999
norvik_bank,,"PUBLIC JOINT-STOCK COMPANY ""NORVIK BANK""",550024,5500241900000000000,5500241999999999999
belvnesheconom,,BELVNESHECONOMBANK,550024,5500249100000000000,5500249199999999999
kubankredit,,"COMMERCIAL BANK ""KUBAN CREDIT"" (LIMITED LIABILITY COMPANY)",550025,5500250000000000000,5500259999999999999
rosbank,Росбанк,PJSC ROSBANK,550033,5500330000000000000,5500339999999999999
hsbc_bank_armenia_cjsc,,HSBC BANK ARMENIA CJSC,550068,5500680000000000000,5500689999999999999
anelik_am,,ANELIK BANK LIMITED COMPANY,550103,5501030000000000000,5501039999999999999
ameriabank_cjsc,,AMERIABANK CLOSED JOINT STOCK COMPANY,550104,5501040000000000000,5501049999999999999
vtb,Банк ВТБ (ПАО),VTB,550132,5501320000000000000,5501329999999999999
rosbank,Росбанк,PJSC ROSBANK,550143,5501430000000000000,5501439999999999999
rosbank,Росбанк,PJSC ROSBANK,550165,5501650000000000000,5501659999999999999
rosbank,Росбанк,PJSC ROSBANK,550210,5502100000000000000,5502109999999999999
vtb_arm,,VTB BANK (ARMENIA),550211,5502110000000000000,5502110004999999999
vtb_arm,,VTB BANK (ARMENIA),550211,5502110005000000000,5502110009999999999
vtb_arm,,VTB BANK (ARMENIA),550211,5502110010000000000,5502119999999999999
rosbank,Росбанк,PJSC ROSBANK,550212,5502120000000000000,5502129999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",550235,5502350000000000000,5502359999999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,550251,5502510100000000000,5502510199999999999
credit_union_payment_center,,"CREDIT UNION ""PAYMENT CENTER""",550251,5502510500000000000,5502510599999999999
alfa_by,,"CLOSED JOINT STOCK COMPANY ""ALFA-BANK""",55025110,5502511000000000000,5502511099999999999
OrientFinans,,,55025112,550251120000000000,550251129999999999
bank_dom_rf,,"JOINT STOCK COMPANY ""BANK DOM.RF""",550251,5502511400000000000,5502511499999999999
unicredit,ЮниКредит Банк,UNICREDIT BANK,550251,5502511500000000000,5502511599999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",550251,5502512000000000000,5502512099999999999
vozrozhdenie,,"BANK ""VOZROZHDENIE"" (OJSC)",550251,5502512300000000000,5502512399999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,550251,5502512700000000000,5502512799999999999
vtb,Банк ВТБ (ПАО),VTB,550251,5502513400000000000,5502513499999999999
rosbank,Росбанк,PJSC ROSBANK,550251,5502513600000000000,5502513699999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",550251,5502513700000000000,5502513799999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,550251,5502514400000000000,5502514499999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",550251,5502514900000000000,5502514999999999999
rosbank,Росбанк,PJSC ROSBANK,550251,5502515200000000000,5502515299999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",550251,5502515600000000000,5502515699999999999
uralsib,Банк УРАЛСИБ,"PUBLIC JOINT STOCK COMPANY ""BANK URALSIB""",550251,5502516500000000000,5502516599999999999
vtb,Банк ВТБ (ПАО),VTB,550251,5502516600000000000,5502516699999999999
post_bank,Почта Банк,"PJSC ""POST BANK""",550251,5502516900000000000,5502516999999999999
,,,550251,5502517800000000000,5502517899999999999
sber,Сбербанк,sber,550251,5502517900000000000,5502517999999999999
credit_europe_bank_ltd,Кредит Европа Банк,CREDIT EUROPE BANK LTD,550251,5502518000000000000,5502518099999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",550251,5502518900000000000,5502518999999999999
rosbank,Росбанк,PJSC ROSBANK,550251,5502519000000000000,5502519099999999999
sber,Сбербанк,sber,550272,5502724200000000000,5502724299999999999
joint_stock_bank_kazkommertsbank,,"JOINT STOCK BANK ""KAZKOMMERTSBANK""",550272,5502726600000000000,5502726699999999999
cjscompany_bank_reserve_finance_and_investments,,CJSCOMPANY BANK RESERVE FINANCE AND INVESTMENTS,550272,5502726900000000000,5502726999999999999
asian_pacific_bank,,ASIAN-PACIFIC BANK (PUBLIC JOINT STOCK COMPANY),550272,5502728400000000000,5502728499999999999
ns_bank,,"JOINT STOCK COMPANY ""NS BANK""",550275,5502757900000000000,5502757999999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",550283,5502830000000000000,5502830099999999999
tinkoff,Тинькофф,,550283,5502830000000000000,5502839999999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,550283,5502830300000000000,5502830399999999999
rosselkhozbank,,JOINT STOCK COMPANY RUSSIAN AGRICULTURAL BANK,550283,5502830400000000000,5502830499999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",550283,5502830600000000000,5502830699999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,550283,5502830800000000000,5502830899999999999
zapsibkombank,Запсибкомбанк,"JOINT STOCK ""WEST-SIBERIAN COMMERCIAL BANK""",550283,5502831900000000000,5502831999999999999
ubrir,,URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,550283,5502833500000000000,5502833599999999999
vtb,Банк ВТБ (ПАО),VTB,550283,5502833600000000000,5502833699999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",550283,5502833900000000000,5502833999999999999
kubankredit,,"COMMERCIAL BANK ""KUBAN CREDIT"" (LIMITED LIABILITY COMPANY)",550283,5502834200000000000,5502834299999999999
skb,,JS CB OF SUPPORT TO COMMERCE AND BUSINESS SKB-BANK,550283,5502834400000000000,5502834499999999999
rosbank,Росбанк,PJSC ROSBANK,550283,5502835200000000000,5502835299999999999
credit_union_payment_center,,"CREDIT UNION ""PAYMENT CENTER""",550283,5502836700000000000,5502836799999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",550283,5502836800000000000,5502836899999999999
rosbank,Росбанк,PJSC ROSBANK,550283,5502837100000000000,5502837199999999999
raiffeisen,РайффайзенБанк,AO RAIFFEISENBANK,550283,5502837500000000000,5502837599999999999
raiffeisen,РайффайзенБанк,AO RAIFFEISENBANK,550283,5502837700000000000,5502837799999999999
otkritie,Банк Открытие,"PUBLIC JOINT-STOCK COMPANY ""BANK OTKRITIE FINANCIAL CORPO",550283,5502838000000000000,5502838099999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,550283,5502838100000000000,5502838199999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,550283,5502838400000000000,5502838499999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,550283,5502839400000000000,5502839499999999999
ubrir,,URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,550283,5502839600000000000,5502839699999999999
credit_ural_bank,КредитУралБанк,CREDIT URAL BANK,550357,5503570000000000000,5503579999999999999
bank_kassa_nova_jsc,,BANK KASSA NOVA JSC,550491,5504910000000000000,5504919999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",550575,5505750000000000000,5505759999999999999
mts_bank,МТС Банк,"PJSC ""MTS BANK""",550583,5505830000000000000,5505839999999999999
rosbank,Росбанк,PJSC ROSBANK,550765,5507651100000000000,5507651199999999999
vtb,Банк ВТБ (ПАО),VTB,551019,5510190000000000000,5510199999999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,551960,5519600000000000000,5519600029999999999
tinkoff,Тинькофф,,551960,5519600000000000000,5519609999999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,551960,5519600030000000000,5519603749999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,551960,5519603750000000000,5519603799999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,551960,5519603800000000000,5519607709999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,551960,5519607710000000000,5519607759999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,551960,5519607760000000000,5519609999999999999
zhivago_bank,,«ZHIVAGO BANK» (LLC),551979,5519790000000000000,5519799999999999999
,,,551996,5519960000000000000,5519969999999999999
otp_bank,ОТП Банк,"JOINT STOCK COMPANY ""OTP BANK""",552140,5521400000000000000,5521409999999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521750000000000000,5521752699999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521752700000000000,5521752999999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521753000000000000,5521756664999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521756665000000000,5521756669999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521756670000000000,5521756774999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521756775000000000,5521756775999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521756776000000000,5521756776999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521756777000000000,5521756777999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552175,5521756778000000000,5521759999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552176,5521760000000000000,5521769999999999999
max_it_finance_ltd,,MAX IT FINANCE LTD,552177,5521770000000000000,5521779999999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,552183,5521830000000000000,5521839999999999999
israel_discount_bank_ltd,,ISRAEL DISCOUNT BANK LTD.,552184,5521840000000000000,5521849999999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",552186,5521860000000000000,5521869999999999999
joint_stock_bank_kazkommertsbank,,"JOINT STOCK BANK ""KAZKOMMERTSBANK""",552204,5522040000000000000,5522049999999999999
ubrir,,URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,552212,5522120000000000000,5522129999999999999
vtb,Банк ВТБ (ПАО),VTB,552216,5522160000000000000,5522169999999999999
otkritie,Банк Открытие,"PUBLIC JOINT-STOCK COMPANY ""BANK OTKRITIE FINANCIAL CORPO",552219,5522190000000000000,5522199999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525170000000000000,5525170309999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525170310000000000,5525170319999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525170320000000000,5525170349999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525170350000000000,5525170359999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525170360000000000,5525171309999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525171310000000000,5525171319999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525171320000000000,5525171349999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525171350000000000,5525171359999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525171360000000000,5525172309999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525172310000000000,5525172319999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525172320000000000,5525172349999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525172350000000000,5525172359999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525172360000000000,5525173309999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525173310000000000,5525173319999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525173320000000000,5525173349999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525173350000000000,5525173359999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525173360000000000,5525174309999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525174310000000000,5525174319999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525174320000000000,5525174349999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525174350000000000,5525174359999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,552517,5525174360000000000,5525179999999999999
citibank,Ситибанк,JOINT STOCK COMPANY COMMERCIAL BANK CITIBANK,552573,5525730000000000000,5525739999999999999
citibank,Ситибанк,JOINT STOCK COMPANY COMMERCIAL BANK CITIBANK,552574,5525740000000000000,5525749999999999999
armenian_economy_development_bank_ojsc,,ARMENIAN ECONOMY DEVELOPMENT BANK OPEN JOINT STOCK COMPANY,552604,5526040000000000000,5526049999999999999
mts_bank,,"PJSC ""MTS BANK""",552618,5526180000000000000,5526189999999999999
ameriabank_cjsc,,AMERIABANK CLOSED JOINT STOCK COMPANY,552655,5526550000000000000,5526559999999999999
sankt_peterburg,,"""BANK ""SAINT PETERSBURG"" PUBLIC JOINT-STOCK COMPANY",552669,5526690000000000000,5526699999999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),552702,5527020000000000000,5527029999999999999
inecobank_cjsc,,INECOBANK CLOSED JOINT-STOCK COMPANY,552731,5527310000000000000,5527319999999999999
industrial_construction_bank_closed_joint_stock_compa,,"""INDUSTRIAL CONSTRUCTION BANK"" CLOSED JOINT-STOCK COMPA",552858,5528580000000000000,5528589999999999999
closed_joint_stock_company_artshakh_bank,,CLOSED JOINT-STOCK COMPANY ARTSHAKH BANK,552880,5528800000000000000,5528809999999999999
ak_bars,АК БАРС Банк,"JOINT STOCK COMMERCIAL BANK ""AK BARS""",552958,5529580000000000000,5529580199999999999
ak_bars,АК БАРС Банк,"JOINT STOCK COMMERCIAL BANK ""AK BARS""",552958,5529580200000000000,5529580209999999999
ak_bars,АК БАРС Банк,"JOINT STOCK COMMERCIAL BANK ""AK BARS""",552958,5529580210000000000,5529589999999999999
belarusbank,,"JOINT STOCK COMPANY ""SAVINGS BANK"" ""BELARUSBANK""",552979,5529790000000000000,5529799999999999999
unicredit,ЮниКредит Банк,UNICREDIT BANK,553012,5530121100000000000,5530121199999999999
bsb_by,,"JOINT STOCK COMPANY ""BELARUSIAN-SWISS BANK ""BSB",553012,5530125200000000000,5530125299999999999
moscow_industrial_bank,Московский Индустриальный Банк,"JOINT STOCK COMMERCIAL BANK ""MOSCOW INDUSTRIAL BANK""",553012,5530128100000000000,5530128199999999999
sber,СБЕРБАНК,sber,553012,5530129600000000000,5530129699999999999
sber,Сбербанк,sber,553013,5530130100000000000,5530130199999999999
belgazprombank,,BELGAZPROMBANK,553013,5530130900000000000,5530130999999999999
sber,СБЕРБАНК,sber,553013,5530132400000000000,5530132499999999999
sber,СБЕРБАНК,sber,553013,5530135500000000000,5530135599999999999
sber,Сбербанк,sber,553013,5530137500000000000,5530137599999999999
sber,Сбербанк,sber,553014,5530142900000000000,5530142999999999999
alfa_kz,,JOINT STOCK COMPANY SUBSIDIARY BANK ALFA-BANK,553014,5530145300000000000,5530145399999999999
vbrr,,JOINT-STOCK COMPANY RUSSIAN REGIONAL DEVELOPMENT BANK (RRD,553014,5530148200000000000,5530148299999999999
belarusbank,,"JOINT STOCK COMPANY ""SAVINGS BANK"" ""BELARUSBANK""",553015,5530151800000000000,5530151899999999999
sber,Сбербанк,sber,553015,5530152900000000000,5530152999999999999
sber,СБЕРБАНК,sber,553015,5530155100000000000,5530155199999999999
sber,СБЕРБАНК,sber,553015,5530155500000000000,5530155599999999999
uralsib,Банк УРАЛСИБ,"PUBLIC JOINT STOCK COMPANY ""BANK URALSIB""",553015,5530155600000000000,5530155699999999999
sber,Сбербанк,sber,553016,5530160500000000000,5530160599999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",553016,5530162200000000000,5530162299999999999
unicredit,ЮниКредит Банк,UNICREDIT BANK,553017,5530177100000000000,5530177199999999999
cjscompany_bank_reserve_finance_and_investments,,CJSCOMPANY BANK RESERVE FINANCE AND INVESTMENTS,553017,5530177900000000000,5530177999999999999
unicredit,ЮниКредит Банк,UNICREDIT BANK,553018,5530181400000000000,5530181499999999999
raiffeisen,РайффайзенБанк,AO RAIFFEISENBANK,553018,5530184800000000000,5530184899999999999
sber,СБЕРБАНК,sber,553018,5530186900000000000,5530186999999999999
sber,Сбербанк,sber,553019,5530190600000000000,5530190699999999999
sankt_peterburg,,"""BANK ""SAINT PETERSBURG"" PUBLIC JOINT-STOCK COMPANY",553019,5530194100000000000,5530194199999999999
sber,СБЕРБАНК,sber,553020,5530203900000000000,5530203999999999999
rosbank,Росбанк,PJSC ROSBANK,553020,5530204100000000000,5530204199999999999
mts_bank,,"PJSC ""MTS BANK""",553020,5530209500000000000,5530209599999999999
kubankredit,,"COMMERCIAL BANK ""KUBAN CREDIT"" (LIMITED LIABILITY COMPANY)",553021,5530216600000000000,5530216699999999999
sber,СБЕРБАНК,sber,553021,5530217500000000000,5530217599999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",553022,5530223300000000000,5530223399999999999
belgazprombank,,BELGAZPROMBANK,553022,5530223500000000000,5530223599999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),553022,5530225700000000000,5530225799999999999
sber,СБЕРБАНК,sber,553022,5530226400000000000,5530226499999999999
sber,СБЕРБАНК,sber,553022,5530228000000000000,5530228099999999999
rosselkhozbank,,JOINT STOCK COMPANY RUSSIAN AGRICULTURAL BANK,553023,5530233500000000000,5530233599999999999
sber,Сбербанк,sber,553023,5530237100000000000,5530237199999999999
rosbank,Росбанк,PJSC ROSBANK,553023,5530237300000000000,5530237399999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,553024,5530244000000000000,5530244099999999999
